irn,DarGlobalUniqueIdentifier,DarInstitutionCode,DarCatalogNumber,DarRelatedInformation,DarImageURL,DarKingdom,DarPhylum,DarFamily,DarScientificName,DarCollector,CollectionTeam,CollectionNumberPrefix,CollectionNumber,CollectionNumberSuffix,CollectionNumberText,ColDateVisitedFrom,ColDateVisitedTo,ColVerbatimDate,DarCollectionNotes,DarContinent,DarCountry,DarStateProvince,DarCounty,DarLocality,Township_tab,Range_tab,Section_tab,DarMinimumElevationMeters,DarMaximumElevationMeters,MinimumElevationFeet,MaximumElevationFeet,DarLatitudeDecimal,DarLongitudeDecimal,LatitudeDMS,LongitudeDMS,DarGeodeticDatum,DarGeorefMethod,DarCoordinateUncertaintyInMeter,ColLocationNotes,FeaCultivated? (Y/N),FeaPlantFungDescription,FeaFrequency,HabHabitat,HabVegetation,HabSubstrate,SpeOtherSpecimenNumbers_tab,OcrText,ERROR,MyOcrText
4296800,1f98871b-afaa-474f-af2b-7e2b117355e3,NY,3996680,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4296800,http://sweetgum.nybg.org/images3/3319/534/03996680.jpg,Plantae,Magnoliophyta,Araliaceae,Araliaceae,J. F. Morales,none,none,8983,none,8983,2002-12-13,2002-12-13,13/dic/2002,none,North America,Costa Rica,San José,Acosta,"Z.P. Cariges. Cuenca del Pirrís-Oreamuno. Fila Aguabuena, fin del camino, antiguo camino a Tiquires.",none,none,none,2100,2200,6890,7218,9.7125,-84.168061,"09°42'45""N","84°10'05.00""W",none,none,none,none,No,Arbusto de 2.5 m. Botones verdes.,none,none,none,none,['INB0003904210'],"ùA
25H
iilSiiillilIlliülüHSlUil
1NB00039D4210
Flora de Costa Rica
Araliaceae	dup.=5
San José: Acosta. Z.P. Caraigres. Cuenca de!
Pirris-Damas. Fila A.guabuena, fin del camino, antiguo
camino a Ti qui res.
09:42:45.0000 N -84:10:15.0000 W 2100 a 2200 m
Arbusto de 2.5 m. Botones verdes.
J. F. Morales 89S3	13/dic/2002
Instituto Nacional de Biodiversidad (IMB)
En colaboración con el Missouri Botanical Garden (MO)
03996680",OK,"INB0003904210
Flora de Costa Rica
Araliaceae dup-5
San José: Acosta, Z.p Cariges. Cuenca del Pirrís-Oream. Fila Aguabuena, fin del camino, antiguo
camino a Tiauires.
09:42:45:000 N 34:10:15:000 w 2100 a 2200 m
Arbuto de 2.5 m. Botones verdes.
J. F. Morales 8983 3/12:/2002
Instituto Nacional de Biodiversidad (INB)
con colaboración con el Missouri Botanical Garden CMO)"
4296468,d070e764-7eb8-434a-9495-4483e0ac2147,NY,3996650,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4296468,http://sweetgum.nybg.org/images3/3304/150/03996650.jpg,Plantae,Magnoliophyta,Araliaceae,Dendropanax,J. F. Morales,none,none,8975,none,8975,2002-01-31,2002-01-31,31/ene/2002,none,North America,Costa Rica,San José,Acosta,"Cuenca del Pirrís-Damas, Fila Aguabuena, In del camino, antiguo camino a Tiquires.",none,none,none,2100,2200,6889.76,7217.85,9.4245,-84.168,"9° 25' 28.20"" N","84° 10' 5.80"" W",none,Observed,none,none,No,Arbolito de 2 m. Frutos verde - morado.,none,none,none,none,INB0003904180,"CA
IS H
IllllllfilllillllllSlill
1ÑB0003904180
Flora de Costa Rica
dup.=5
San José: Acosta. Z.P. Caraigres. Cuenca del
Pirris-Damas. Fila Aguabuena, fin del camino, antiguo
camino a Tiquires.
09:42:45.0000 N -84:10:15.0000 W2100 a 2200 m
Arbusto de 2 m. Frutos verde' - morado.
botanical
©ARDet*
J. F. Morales 8975
13/dic/20Q2
NEW YORK BOTANICAL GARDEN
03996650
Instituto Nacional de Biodlversidad (INB)
En colaboración con el Missouri Botanical Garden íMCN
03996650",OK,"INB0003904180
Flora de Costa Rica
Araliaceae
Dendropanax
dup =5
San José. Acosta. Z.P. Caraigres. Cuenca del
Pirrís-Damas. Fila Aguabuena, In del camino, antiguo
camino a Tiquires.
09°42-45.0000 N-84-16.105.0000 W 2100 a 2200 m
Arbolito de 2 m. Frutos verde - morado.
J. F. Morales 8975 31/ene/2002
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
"
4296533,5d073743-75c2-4a53-b79b-ec249c6ce8df,NY,3996659,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4296533,http://sweetgum.nybg.org/images3/3304/158/03996659.jpg,Plantae,Magnoliophyta,Araliaceae,Dendropanax,J. F. Morales,D. Santamaria,none,12193,none,12193,2005-03-02,2005-03-02,02/mar/2005,none,North America,Costa Rica,San José,Tarrazú,"No protegida, Cuenca del Savegre, Dot., Cabeceras de Quebrada Arroyo, falda NE de la Fila San Bosco",none,none,none,300,400,984,1312,9.468056,-84.018056,"09°28'05.0000""N","84°01'05.0000""W",none,none,none,none,No,Arbol de 7 m. Flores blanco-verdosas.,none,none,none,none,INB0004056520,"NEW YORK BOTANICAL GARDEN
03996659.........
BOTANICAL
Araliaceae
Dendropanax
dup.=4
San José: Tarrazú. No protegida. Cuenca del Savegre.
Dota, Cabeceras de Quebrada Arroyo, falda NE de ia Pila
San Bosco.
09:28:05.0000 N -34:01 :05.0000 W 300 a 400 m
Árbol de 7 m. Flores blanco-verdosas.
J. F. Morales 12193	02/mar/2005
D. Santamaría
Instituto Nacional de Biodiversidad (SNB)
En colaboración con el Missouri Botanical Garden fMOV
IÑB0004055520
Flora de Costa Rica
03996659
INB0004055520",OK,"INB0004056520
Flora de Costa Rica
Araliaceae
dup.24
Dendropanax
San José: Tarrazú. No protegida, Cuenca del Savegre,
Dot., Cabeceras de Quebrada Arroyo, falda NE de la Fila
San Bosco.
09:28:05.0000 N 84:01:05.0000 W 300 a 400 m
Arbol de 7 m. Flores blanco-verdosas.
J. F. Morales 12193 02/mar/2005
D. Santamaria
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
distributed by THE NEW YORK
BOTANICAL GARDEN
NEW YORK BOTANICAL GARDEN
03996659

"
4296570,c7e57945-7277-4cd3-af76-5c43a21ea385,NY,3996661,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4296570,http://sweetgum.nybg.org/images3/3304/160/03996661.jpg,Plantae,Magnoliophyta,Araliaceae,Dendropanax,J. F. Morales,"B. Hammel, J. Perez",none,13730,none,13730,2006-02-17,2006-02-17,17/feb/2006,none,North America,Costa Rica,San José,Tarrazú,"Cuenca del Naranjo y Aguasí, Tarrazú, inicio del camino a Fila Chonta (San Ramón)",none,none,none,1350,1350,4429,4429,9.60166667,-84.46888889,"09° 36' 10.0000"" N","84° 28' 08.0000"" W",none,none,none,none,No,Árbol 12 m. Frutos verdes.,none,none,none,none,['INB0041241266'],"!
A
CA
2&t
INB0004121266
Flora de Costa Rica
Araiiaceae
Dendropanax
dup.=8
NEW YORK BOTANICAL GARDEN
03996661
BOTANICAL
Gardê*^
San José: Tarrazú. No protegida. Cuenca de! Naranjo y
Paquita. Tarrazú, inicio deJ camino a Fila Chonta (San
Ramón).
09:36:16.0000 N -84:08:28.0000 W1350 m
Árbol 12 m. Frutos verdes.
J. F. Morales 13730
B. Hammel, I. Pérez
17/feb/2006
instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden fMO)
03996661
INB0004121266",OK,"INB0041241266
Flora de Costa Rica
Araliaceae
Dendropanax
San José, Tarrazú. No protegida. Cuenca del Naranjo y Aguasí, Tarrazú, inicio del camino a Fila Chonta (San Ramón).
09:36:10.0000 N 84:28:08.0000 W 1350 m
Árbol 12 m. Frutos verdes.
J. F. Morales 13730 17/feb/2006
B. Hammel, J. Pérez
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
NEW YORK BOTANICAL GARDEN
03996661
"
4296708,80ce62fe-96ff-4335-b20b-c387e2699f92,NY,3996669,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4296708,http://sweetgum.nybg.org/images3/3304/167/03996669.jpg,Plantae,Magnoliophyta,Araliaceae,Dendropanax,J.F. Morales,none,none,9164,none,9164,2003-02-24,2003-02-24,24/Feb/2003,none,North America,Costa Rica,Puntarenas,Aguirre,"No protegida, Cuenca del Savegre. Fila Bruja, Cabeceras Quebrada Peje, cuenca Río Savegre",none,none,none,400,600,1312,1969,9.416667,-83.338889,"N 9° 25' 0""","W 83° 20' 0""",none,none,none,none,No,Arbol de 5 m. Frutos verdes,none,none,none,none,['INB0003905004'],"CA
29Í
lillllllilillüüllilllllilül!
INB0003905004
Flora de Costa Rica
Araliaceae	dup.=4
Dendropanax
Puntárenas: Aguirre. No protegida. Cuenca de! Savegre.
Fila Brujo. Cabeceras Quebrada Peje, cuenca Rio Savegre.
09:25:00.0000 N -83:58:20.0000 W 400 a 600 m
Árbol de 5 m. Frutos verdes.
J. F. Morales 9164	24/feb/2003
Instituto National de Biodiversidad (INB)
En colaboracion con el Missouri Botanical Garden mo\
03996669",OK,"INB0003905004
Flora de Costa Rica
Araliaceae
Dendropanax
dup.#4
Puntarenas; Aguirre. No protegida, Cuenca del Savegre.
Fila Brujo, Cabeceras Quebrada Peje, cuenca Río Savegre.
09°25'00.0000N 83°38'20.0000W 400 a 600 m
Arbol de 5 m. Frutos verdes.
J. F. Morales 0164 24/Feb/2003
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
"
2743600,2b91c8fb-6f31-44ed-8f2b-c1bb45ea2625,NY,2514255,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2743600,http://sweetgum.nybg.org/images3/1676/263/02514255.jpg,Plantae,Magnoliophyta,Araliaceae,Dendropanax caucanus (Harms) Harms,Camilo Kajekai,none,none,1636,none,1636,2009-05-15,2009-05-15,15 May 2009,Nombre Shuar: mamputsumin,South America,Ecuador,Morona-Santiago,Morona Cantón,"Cordillera del Cutucú, vertiente oriental, en la base de la Cordillera en la planicie del Río Miazal. Centro Shuar Pankints",none,none,none,400,400,1312,1312,-2.5666,-77.7466,"02°33'50""S","077°44'46""W",none,none,none,none,No,"Arbusto de 1m de altura, tallo blancusenio, hojas simples alternas, flores blancas.",none,"Bosque húmedo tropical siempre verde, suelo amarillento con presencia de arenas blancas, piedras de grano y roca caliza",none,none,none,"ECUADOR
ARALIACEAE	[227]
Dendropanax caucanus (Harms) Harms
Morona-Santiago: Morona Cantón
Cordillera de Cutucú, vertiente
oriental, en la base de la Cordillera y
en la planicie del Rio Miazal, Centro
Shuar Pankint.s, Bosque húmedo tropical
siempre verde, suelo amarillento con
presencia de arenas blancas, piedras de
granito y roca caliza.
02°33'S 077°461W	400 m
Arbusto de 2 m de altura, tallo
blanquecino, hojas simples alternas,
flores blancos. Nombre Shuar:
Wamputsnum.
15	May 2009
Camilo Kajekai 1636
HERBARIO NACIONAL DEL ECUADOR (QCNE)
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
02514255",OK,"ECUADOR
ARALIACEAE
Dendropanax caucacus (Harms) Harms [227]
Morona-Santiago: Morona Cantón
Cordillera del Cutucú, vertiente
oriental, en la base de la Cordillera
en la planicie del Río Miazal. Centro
Shuar Pankints. Bosque húmedo tropical
siempre verde, suelo amarillento con
presencia de arenas blancas, piedras de
grano y roca caliza.
02°33'50""S 077°44'46""W 400 m
Arbusto de 1 m de altura, tallo
blancusenio, hojas simples alternas,
flores blancas. Nombre Shuar:
mamputsumin.
15 May 2009
Camilo Kajekai 1636
HERBARIO NACIONAL DEL ECUADOR (QCNE)
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
"
2743350,6899be85-ac20-4c40-94aa-aad0ad530155,NY,2514235,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2743350,http://sweetgum.nybg.org/images3/1695/291/02514235.jpg,Plantae,Magnoliophyta,Araliaceae,Dendropanax caucanus (Harms) Harms,Camilo Kajekai,none,none,1606,none,1606,2009-05-15,2009-05-15,15 May 2009,none,South America,Ecuador,Morona-Santiago,Morona Cantón,"Cordillera de Cutucú, vertiente oriental, en la base de la Cordillera y en la planicie del Río Miazal. Centro Shuar Pankints. Bosque húmedo tropical siempre verde, suelo amarillento con presencia de arenas blancas, piedras de granito y roca caliza.",none,none,none,400,400,1312,1312,-2.05167,-77.74733,02°03'5'' S,77°44'47'' W,none,none,none,none,No,"Arbol de 4 m de altura, tallo blancuzco, hojas alternas y las flores blancas.",none,Bosque húmedo tropical siempre verde,none,"suelo amarillento con presencia de arenas blancas, piedras de granito y roca caliza",none,"ECUADOR
ARALIACEAE
Dendropanax caucanus (Harm;
Harm;
[227]
02514235
Morona-Santiago: Morona Cantón
Cordillera de Cutucú, vertiente
oriental, en la base de la Cordillera y
en la planicie del Río Miazal. Centro
Shuar Pankints. Bosque húmedo tropical
siempre verde, suelo amarillento con
presencia de arenas blancas, piedras de
granito y roca caliza,
02°33'S 077°46'W	400 m
Arbol de 4 m de altura, tallo
blanquecino, hojas alternas y las flores
blancos. Nombre Shuar: Wamputsnum.
15 May 2009
Camilo Kajekai 1606
HERBARIO NACIONAL DEL ECUADOR (QCNE)
MISSOURI BOTANICAL GARDF.N HERBARIUM (MO)
02514235",OK,"ARALIACEAE ECUADOR
Dendropanax caucanus (Harms) Harms [227]
Morona-Santiago: Morona Cantón
Cordillera de Cutucú, vertiente
oriental, en la base de la Cordillera
y en la planicie del Río Miazal. Centro Shuar Pankints. Bosque húmedo tropical
siempre verde, suelo amarillento con
presencia de arenas blancas, piedras de
granito y roca caliza.
02°03'5'' S 077°44'47'' W
400 m
Árbol de 4 m de altura, tallo
blancuzco, hojas alternas y las flores
blancas. Nombre Shuar: Wamputsinum.
15 May 2009
Camilo Kajekai 1606
HERBARIO NACIONAL DEL ECUADOR (QCNE)
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)"
3918506,ed6ff7b8-5f3c-4453-9104-487493eed2c3,NY,3676515,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3918506,http://sweetgum.nybg.org/images3/3026/395/03676515.jpg,Plantae,Magnoliophyta,Araliaceae,Dendropanax oliganthus (A.C.Sm.) A.C.Sm.,E. Mora,none,none,953,none,E. Mora 953,2000-03-13,2000-03-13,13/03/2000,none,North America,Costa Rica,Limón,none,"P.N. Barbilla. Cuenca del Matina. Sendero Cerro Azul, Sector Colonia Puriscalena",none,none,none,400,500,1312,1640,9.988333,-83.373333,09:59:3000,83:22:4000,none,none,none,none,No,Arbol de 4 m x 8 cm DAP. Frutos morados,none,none,none,none,INB0003107233,"CA
25H
INB0003107233
Flora de Costa Rica
Araliaceae
dup.=4
Dendropanax oliganthus A. C. Sm.
Det. E. Mona Castro, 24/05/2000
Limón: Matina. P.N. Barbilla. Cuenca del Matina.
Sendero Cerro Azul, Sector Colonia Puriscaleña
09:59:30.0000 N -83:22:40.0000 W 400 a 500 m
Árbol de 4 m x 8 cm DAP. Frutos morados.
E. Mora 953
13/03/2000
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
03676515
INB0003107233",OK,"The New York Botanical Garden 
NEW YORK BOTANICAL GARDEN
03676515
Araliaceae 
Flora de Costa Rica
Dendropanax oliganthus A. C. Sm.
Det. E. Mora Castro, 24/05/2000
Limón: Matina P.N. Barbilla. Cuenca del Matina. Sendero Cerro Azul, Sector Colonia Puriscaleña
09:59:3000 N 83:22:4000 W 400 a 500 m
Arbol de 4 m x 8 cm DAP. Frutos morados.
E. Mora 953
13/03/2000
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
INB0003107233 dup.#4"
3740440,6ea68063-9a58-405b-a6e0-6414d0e248c9,NY,3474573,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3740440,http://sweetgum.nybg.org/images3/2847/051/03474573.jpg,Plantae,Magnoliophyta,Araliaceae,Dendropanax querceti Donn.Sm.,Alex. Rodr.,Esc. Morales,none,7235,none,7235,2001-03-15,2001-03-15,15/mar/2001,none,North America,Costa Rica,San José,Aserrí,"Cuenca del Pirrís. Damás. Fila Bustamante. Bosques primarios y tacotales, en Fila El Alto.",none,none,none,2100,2200,6889,7218,9.71,-84.110278,"9°42'50.000"" N","84°06'37.000"" W",none,none,none,none,No,"Arbolito de 4 m, en borde de camino, escaso. Botones florales verdes.",escaso,en borde de camino,none,none,INB003410044,"INB0003410044
Flora de Costa Rica
Araliaceae	dup.=4
Dendropanax querceti Donn. Sm.
Det. A. Rodriguez, 24/man/2001
San José: Aserrí. Z.P. Caraignes. Cuenca del
Pirrís-Damas. Fila Bustamante. Bosques primarios y
tacotales, en Fila El Alto.
9:42:50.0000 N -84:06:37.0001 W 2100 a 2200 m
Arbolito de 4 m, en borde de camino, escaso. Botones
florales verdes.4
Alex. Rodr. 7235	15/mar/2001
J. Morales
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
INB0003410044
03474573",OK,"INB003410044 dup.#4
Flora de Costa Rica
Araliaceae
Dendropanax querceti Donn. Sm.
Det. A. Rodriguez, 24/mar/2001
San José: Aserrí. Z. P. Caraigres. Cuenca del Pirrís- Damás. Fila Bustamante. Bosques primarios y tacotales, en Fila El Alto.
9°42'50.000"" N 84°06'37.000"" W 2100 a 2200 m
15/mar/2001

Arbolito de 4 m, en borde de camino, escaso. Botones florales verdes.
Alex. Rodr. 7235 15/mar/2001
Esc. Morales
Instituto Nacional de Biodiversidad (INB)
collect with the Missouri Botanical Garden (MO)
"
4296707,7aa28e3e-c3aa-48b5-869f-521fbf25cb78,NY,3996668,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4296707,http://sweetgum.nybg.org/images3/3304/166/03996668.jpg,Plantae,Magnoliophyta,Araliaceae,Oreopanax,J. F. Morales,L. Muñoz,none,11013,none,11013,2004-08-20,2004-08-20,20/ago/2004,none,North America,Costa Rica,San José,Dota,"2 km E de San Juan de Copey, Cerro Naraijo y Pejibaye, Fila Danta, Fila Mesa",none,none,none,1500,2200,4921.26,7217.85,9.5833333,-83.9333333,"9° 34' 0.0"" N","83° 56' 0.0"" W",none,none,none,none,No,Arbusto de 2 m. Frutos violáceo-cereza.,none,none,none,none,INB0004016540,"INB0004016540
Flora de Costa Rica
Araliaceae
Oreopanax
dup.=6
San José: Dota. R.F. Los Santos. Cuenca del Naranjo y Paquita. Dota, Fila Dota, Fila
Mona, falda SO de Fila Bayoneta.
09:34:00.0000 N -83:56:00.0000 W 1500 a 2200 m
Arbusto de 2 m. Frutos verde-crema.
J. F. Morales 11013	20/ago/2004
L. Muñoz
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (M0)
INB0004016540
03996668",OK,"Araliaceae
Oreopanax
Flora de Costa Rica
San José: Dota, 2 km E San Juan de Copey, Cerro Naraijo y Pejibaye, Dota, Fila Danta, Fila
Mesa, altitud 1500-2200 m. Arbusto de 2 m. Frutos violáceo-cereza.
09:34:00.0 N  -83:56:00.0 W  1500 to 2200 m
20/ago/2004
J. F. Morales 11013
L. Muñoz
Instituto Nacional de Biodiversidad (INB)
En colaboracíon con el Missouri Botanical Garden (MO)
INB0004016540
NEW YORK BOTANICAL GARDEN
NEW YORK BOTANICAL GARDEN
03996668
CA 1324"
4296720,fab6e9f2-e165-4970-9d51-0e5fcc5c18d8,NY,3996672,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4296720,http://sweetgum.nybg.org/images3/3319/526/03996672.jpg,Plantae,Magnoliophyta,Araliaceae,Oreopanax,J. F. Morales,none,none,9196,none,9196,2003-04-07,2003-04-07,07/abr/2003,none,North America,Costa Rica,Cartago,El Guarco,"Cuenca del Reventazón, La Chonta",none,none,none,2450,2450,8038,8038,9.7,-83.775,"9°42'10"" N","83°46'30.0001"" W",none,none,none,none,No,Arbusto de 1.5 m. Frutos morados.,none,none,none,none,INB0003905185,"YO*£
BOTANICAL
03996672
1NB0003905185
Flora de Costa Rica
Araliaceae
Oreopanax
dup.=4
Cartago: El Guarco. No protegida. Cuenca del Reventazón.
La Chonta.
9:42:10.0000 N -83:56:30.0001 W2450 m
Arbusto de 1.5 m. Frutos morados.
F. Morales 9196
07/abr/2Ü03
Instituto Nacional de Biodiversidad (IMS)
En colaboración con el Missouri Botanical Garden
03996672",OK,"INB0003905185
Flora de Costa Rica
Araliaceae
Oreopanax
Cartago: El Guarco. No protegida. Cuenca del Reventazón,
La Chonta
9°42'10.0000 N 83°46'30.0001 W 2450 m
Arbusto de 1.5 m. Frutos morados.
J. F. Morales 9196 07/abr/2003
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)"
3919544,b1dd7e14-788b-43d3-ad83-acdc1b293c10,NY,3686937,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3919544,http://sweetgum.nybg.org/images3/3026/754/03686937.jpg,Plantae,Magnoliophyta,Araliaceae,Oreopanax capitatus (Jacq.) Decne. & Planch.,R. Espinoza,A. García,none,1667,none,1667,1997-04-04,1997-04-04,04/04/1997,none,North America,Costa Rica,Guanacaste,none,"Liberia, P.N. Guanacaste. Cuenca del Tempisque. Finca de Teodosio Mejía.",none,none,none,1000,1000,3280.84,3280.84,10.5442,-85.458,"10° 32' 39.12"" N","85° 27' 28.8"" W",none,none,none,none,No,"Árbol epífito, sobre trono en parte abierta. Flores blancas en panículas.",none,none,none,Sobre trono en parte abierta,INB0003114779,"cA
25 H
INB0003114779
Flora de Costa Rica
Araliaceae
dup.=6
Oreopanax capitatus (Jacq.) Decne. & Planch.
Det. R. Espinoza, 04/04/1997
Guanacaste: Liberia. P.N. Guanacaste. Cuenca del
Tempisque. Finca de Teodoro Mejia.
10:54:42.0000 N -85:27:58.0001 W 1000 m
Árbol epífito, sobre tronco en parte abierta. Flores
blancas en paniculas.
R. Espinoza 1667
& D. Garcia
04/04/1997
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
03686937
03686937
INB0003114779",OK,"Flora de Costa Rica
Araliaceae
Oreopanax capitatus (Jacq.) Decne. & Planch.
Det.: R. Espinoza, 04/04/1997
Guanacaste: Liberia, P.N. Guanacaste. Cuenca del Tempisque. Finca de Teodosio Mejía.
10:54:42.000 N 85:27:58.000 W 1000 m
Árbol epífito, sobre trono en parte abierta. Flores blancas en panículas.
R. Espinoza 1667 04/04/1997
A. O. García
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
INB0003114779"
2932947,98c3f0e9-4e74-4201-af76-4a4ef8d5b77a,NY,2641552,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2932947,http://sweetgum.nybg.org/images3/1957/586/02641552.jpg,Plantae,Magnoliophyta,Araliaceae,Oreopanax confusus Marchal,John L. Clark,Yvonne Treva,none,600,none,600,1995-03-28,1995-04-11,"March 28-April 11, 1995","Det. F. Borchsenius (AAU), 1995",South America,Ecuador,Esmeraldas,Quinindé,"Bilsa Biological Station. Mache mountains, 35 km W of Quinindé, 5 Km W of Santa Isabel. Premontane Wet Forest. Nature forest near LA Casa de papaya.",none,none,none,400,600,1312.34,1968.5,0.351389,-79.746667,00°21'N,79°44'W,none,none,none,none,No,Hemiepiphyte. Petioles and leaves different lengths.,none,Premontane Wet Forest,nature forest,none,none,"ARALIACEAE
Oreopanax confus us March
Det.?- F.. Borchseni us ( AAU) , 1995'
Esmeraldas: Quininde
B i I sa BS o 1 og 1 ca I S ta t1 o nMac he
mountains;, 35 km W of Quininde., 5 km W
of Santa Isabel,. Premontane Wet
Forest- Mature forest near la casa de
papaya»
00""215 N 79<_x0092_44:,W	400-600 rn
Hemiepiphyte. Petioles and leaves
different lengths -
March 28_x0099_April 11, 1995
John L- Clark & Yvonne Troya 600
HERBARIO NACIONAL DEL ECUADOR (QCNE)
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
02641552",OK,"THE NEW YORK BOTANICAL GARDEN copyright reserved

NEW YORK BOTANICAL GARDEN
NEW YORK BOTANICAL GARDEN 02641552

SA 254
Ecuador
ARALIACEAE
Oreopanax confusus March
Det. F. Borchsenius (AAU), 1995
Esmeraldas: Quinindé
Bilsa Biological Station. Mache mountains, 35 km W of Quinindé, 5 Km W of Santa Isabel. Premontane Wet Forest. Nature forest near LA Casa de papaya.
00°21'N 79°44'W 400 600 m
Hemiepiphyte. Petioles and leaves different lengths.
March 28-April 11, 1995
John L. Clark & Yvonne Treva 600
HERBARIO NACIONAL DEL ECUADOR (QCNE)
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
"
